IDS_PROPITEM_TXT_000000	一般
IDS_PROPITEM_TXT_012140	魔法攻击之动力(等级2)(1天)
IDS_PROPITEM_TXT_012141	使魔法攻击力增加的动力
IDS_PROPITEM_TXT_012142	回避之动力(等级2)(1天)
IDS_PROPITEM_TXT_012143	使回避率增加的动力
IDS_PROPITEM_TXT_012144	祝福之动力(等级2)(1天)
IDS_PROPITEM_TXT_012145	使最大HP增加的动力
IDS_PROPITEM_TXT_012146	低阶吸血之动力(等级2)(1天)
IDS_PROPITEM_TXT_012147	让每击杀时,恢复一定HP的动力
IDS_PROPITEM_TXT_012148	猎人之动力(等级2)(1天)
IDS_PROPITEM_TXT_012149	和怪物战斗时，提升伤害的动力
IDS_PROPITEM_TXT_012150	高级经验值增加卷轴(1天)
IDS_PROPITEM_TXT_012151	剧团长使用时，所有剧团成员狩猎时所获得的剧团经验值会提升50%。
IDS_PROPITEM_TXT_012152	高级技能增加卷轴(1天)
IDS_PROPITEM_TXT_012153	让剧团技能可重复使用。
IDS_PROPITEM_TXT_012154	HoDET Duel Box
IDS_PROPITEM_TXT_012155	
IDS_PROPITEM_TXT_012156	HP Potion Box
IDS_PROPITEM_TXT_012157	
IDS_PROPITEM_TXT_012158	PH Skill Box
IDS_PROPITEM_TXT_012159	
IDS_PROPITEM_TXT_012160	史卡尔顿捡宠
IDS_PROPITEM_TXT_012161	召唤或是解除史卡尔顿捡宠
IDS_PROPITEM_TXT_012162	骷髅
IDS_PROPITEM_TXT_012163	
IDS_PROPITEM_TXT_012164	肋骨
IDS_PROPITEM_TXT_012165	
IDS_PROPITEM_TXT_012166	左脚骨
IDS_PROPITEM_TXT_012167	
IDS_PROPITEM_TXT_012168	右脚骨
IDS_PROPITEM_TXT_012169	
IDS_PROPITEM_TXT_012170	左手骨
IDS_PROPITEM_TXT_012171	
IDS_PROPITEM_TXT_012172	右手骨
IDS_PROPITEM_TXT_012173	
IDS_PROPITEM_TXT_012174	史卡尔顿箱子
IDS_PROPITEM_TXT_012175	
IDS_PROPITEM_TXT_012176	扭蛋箱(动力) 50
IDS_PROPITEM_TXT_012177	
IDS_PROPITEM_TXT_012178	扭蛋箱(动力) 80
IDS_PROPITEM_TXT_012179	
IDS_PROPITEM_TXT_012180	可爱的摩可摩奇
IDS_PROPITEM_TXT_012181	可召唤或解除可爱的摩可摩奇，召唤时会自动捡取周边的的道具。
IDS_PROPITEM_TXT_012182	宠物礼盒(摩可摩奇)
IDS_PROPITEM_TXT_012183	
IDS_PROPITEM_TXT_012184	宠物礼盒(猎犬)
IDS_PROPITEM_TXT_012185	
IDS_PROPITEM_TXT_012186	幸福金币箱子01
IDS_PROPITEM_TXT_012187	装有大声公, 集团经验值暴增滚动条, 集团既能暴增滚动条 15天用的箱子。
IDS_PROPITEM_TXT_012188	幸福金币箱子02
IDS_PROPITEM_TXT_012189	装有活动用晶石3个, 粉红色气球 1个的箱子。
IDS_PROPITEM_TXT_012190	幸福金币箱子03
IDS_PROPITEM_TXT_012191	装有活动用月长石2个, 蓝色气球1个的箱子
IDS_PROPITEM_TXT_012192	幸福金币箱子04
IDS_PROPITEM_TXT_012193	装有感恩节火鸡变身球 2个, 解除变身球 2个的箱子。
IDS_PROPITEM_TXT_012194	唤醒卷轴包装
IDS_PROPITEM_TXT_012195	装有唤醒保护卷轴和取消唤醒卷轴的箱子。
IDS_PROPITEM_TXT_012196	斋日福券
IDS_PROPITEM_TXT_012197	
IDS_PROPITEM_TXT_012198	黄牛套装(男) 归属
IDS_PROPITEM_TXT_012199	装有男生黄牛服装套组的箱子
IDS_PROPITEM_TXT_012200	乳牛套装(女) 归属
IDS_PROPITEM_TXT_012201	装有女生乳牛服装套组的箱子
IDS_PROPITEM_TXT_012202	捡宠箱(时钟兔)
IDS_PROPITEM_TXT_012203	
IDS_PROPITEM_TXT_012204	红色足球
IDS_PROPITEM_TXT_012205	提升攻击力 300。
IDS_PROPITEM_TXT_012206	黑色足球
IDS_PROPITEM_TXT_012207	提升防御力 200。
IDS_PROPITEM_TXT_012208	蓝色足球
IDS_PROPITEM_TXT_012209	提升最大HP 300。
IDS_PROPITEM_TXT_012210	奖杯
IDS_PROPITEM_TXT_012211	
IDS_PROPITEM_TXT_012212	胜利的骄傲
IDS_PROPITEM_TXT_012213	提升最大HP 20%和攻击力5%。
IDS_PROPITEM_TXT_012214	2018
IDS_PROPITEM_TXT_012215	收集5个，就可以兑换2018红色足球喔！
IDS_PROPITEM_TXT_012216	World
IDS_PROPITEM_TXT_012217	收集5个，就可以兑换2018黑色足球喔！
IDS_PROPITEM_TXT_012218	Cup
IDS_PROPITEM_TXT_012219	收集5个，就可以兑换2018蓝色足球喔！
IDS_PROPITEM_TXT_012220	2010世界杯箱子
IDS_PROPITEM_TXT_012221	有很多好康礼物的箱子！
IDS_PROPITEM_TXT_012222	大寒民国斗篷
IDS_PROPITEM_TXT_012223	
IDS_PROPITEM_TXT_012224	希腊斗篷
IDS_PROPITEM_TXT_012225	
IDS_PROPITEM_TXT_012226	开心的舞者
IDS_PROPITEM_TXT_012227	
IDS_PROPITEM_TXT_012228	假十字弓(TEST)
IDS_PROPITEM_TXT_012229	
IDS_PROPITEM_TXT_012230	十字弓箭
IDS_PROPITEM_TXT_012231	
IDS_PROPITEM_TXT_012232	时空武器宝箱
IDS_PROPITEM_TXT_012233	
IDS_PROPITEM_TXT_012234	恶魔帽子(男)
IDS_PROPITEM_TXT_012235	
IDS_PROPITEM_TXT_012236	恶魔衣服(男)
IDS_PROPITEM_TXT_012237	
IDS_PROPITEM_TXT_012238	恶魔手套(男)
IDS_PROPITEM_TXT_012239	
IDS_PROPITEM_TXT_012240	恶魔鞋(男)
IDS_PROPITEM_TXT_012241	
IDS_PROPITEM_TXT_012242	恶魔衣服套装(男)
IDS_PROPITEM_TXT_012243	
IDS_PROPITEM_TXT_012244	恶魔帽子(女)
IDS_PROPITEM_TXT_012245	
IDS_PROPITEM_TXT_012246	恶魔衣服(女)
IDS_PROPITEM_TXT_012247	
IDS_PROPITEM_TXT_012248	恶魔手套(女)
IDS_PROPITEM_TXT_012249	
IDS_PROPITEM_TXT_012250	恶魔鞋(女)
IDS_PROPITEM_TXT_012251	
IDS_PROPITEM_TXT_012252	恶魔衣服套装(女)
IDS_PROPITEM_TXT_012253	
IDS_PROPITEM_TXT_012254	龙之翼
IDS_PROPITEM_TXT_012255	
IDS_PROPITEM_TXT_012256	卡麦隆斗篷
IDS_PROPITEM_TXT_012257	
IDS_PROPITEM_TXT_012258	丹麦斗蓬
IDS_PROPITEM_TXT_012259	
IDS_PROPITEM_TXT_012260	加纳斗蓬
IDS_PROPITEM_TXT_012261	
IDS_PROPITEM_TXT_012262	荷兰斗蓬
IDS_PROPITEM_TXT_012263	
IDS_PROPITEM_TXT_012264	尼日利亚斗蓬
IDS_PROPITEM_TXT_012265	
IDS_PROPITEM_TXT_012266	巴拉圭斗蓬
IDS_PROPITEM_TXT_012267	
IDS_PROPITEM_TXT_012268	葡萄牙斗蓬
IDS_PROPITEM_TXT_012269	
IDS_PROPITEM_TXT_012270	南非斗蓬
IDS_PROPITEM_TXT_012271	
IDS_PROPITEM_TXT_012272	罗曼英之书
IDS_PROPITEM_TXT_012273	
IDS_PROPITEM_TXT_012274	能力宝玉
IDS_PROPITEM_TXT_012275	
IDS_PROPITEM_TXT_012276	灵魂能力宝玉
IDS_PROPITEM_TXT_012277	
IDS_PROPITEM_TXT_012278	灵魂之书
IDS_PROPITEM_TXT_012279	
IDS_PROPITEM_TXT_012280	灵魂之剑
IDS_PROPITEM_TXT_012281	
IDS_PROPITEM_TXT_012282	灵魂盾牌
IDS_PROPITEM_TXT_012283	
IDS_PROPITEM_TXT_012284	贝西摩斯之剑
IDS_PROPITEM_TXT_012285	
IDS_PROPITEM_TXT_012286	贝西摩斯大刀
IDS_PROPITEM_TXT_012287	
IDS_PROPITEM_TXT_012288	贝西摩斯双手斧
IDS_PROPITEM_TXT_012289	
IDS_PROPITEM_TXT_012290	贝西摩斯盾牌
IDS_PROPITEM_TXT_012291	
IDS_PROPITEM_TXT_012292	贝西摩斯单手剑
IDS_PROPITEM_TXT_012293	
IDS_PROPITEM_TXT_012294	贝西摩斯单手斧
IDS_PROPITEM_TXT_012295	
IDS_PROPITEM_TXT_012296	贝西摩斯十字弓
IDS_PROPITEM_TXT_012297	
IDS_PROPITEM_TXT_012298	贝西摩斯溜刀
IDS_PROPITEM_TXT_012299	
IDS_PROPITEM_TXT_012300	贝西摩斯拳套
IDS_PROPITEM_TXT_012301	
IDS_PROPITEM_TXT_012302	贝西摩斯的心脏
IDS_PROPITEM_TXT_012303	
IDS_PROPITEM_TXT_012304	贝西摩斯手杖
IDS_PROPITEM_TXT_012305	
IDS_PROPITEM_TXT_012306	贝西摩斯魔杖
IDS_PROPITEM_TXT_012307	
IDS_PROPITEM_TXT_012308	贝西摩斯魔法书
IDS_PROPITEM_TXT_012309	
IDS_PROPITEM_TXT_012310	贝西摩斯法杖
IDS_PROPITEM_TXT_012311	
IDS_PROPITEM_TXT_012312	斯洛伐克披风
IDS_PROPITEM_TXT_012313	
IDS_PROPITEM_TXT_012314	瑞士披风
IDS_PROPITEM_TXT_012315	
IDS_PROPITEM_TXT_012316	乌拉圭披风
IDS_PROPITEM_TXT_012317	
IDS_PROPITEM_TXT_012318	哞哞活动宝箱
IDS_PROPITEM_TXT_012319	
IDS_PROPITEM_TXT_012320	麦特都勒披风
IDS_PROPITEM_TXT_012321	
IDS_PROPITEM_TXT_012322	哞哞牛排
IDS_PROPITEM_TXT_012323	
IDS_PROPITEM_TXT_012324	俄罗斯家具礼物箱
IDS_PROPITEM_TXT_012325	装有时髦茶几, 时髦衣柜(7天用)的箱子。
IDS_PROPITEM_TXT_012326	夏日海滩(男)套装(7天)
IDS_PROPITEM_TXT_012327	
IDS_PROPITEM_TXT_012328	夏日海滩(女)套装(7天)
IDS_PROPITEM_TXT_012329	
IDS_PROPITEM_TXT_012330	清凉一夏宝箱
IDS_PROPITEM_TXT_012331	
IDS_PROPITEM_TXT_012332	鹊桥情缘七夕宝箱
IDS_PROPITEM_TXT_012333	
IDS_PROPITEM_TXT_012334	喜鹊的羽毛
IDS_PROPITEM_TXT_012335	
IDS_PROPITEM_TXT_012336	碎石头
IDS_PROPITEM_TXT_012337	
IDS_PROPITEM_TXT_012338	头骨面具
IDS_PROPITEM_TXT_012339	宠物狼所戴的头盖骨面具
IDS_PROPITEM_TXT_012340	步哨兵头骨面具
IDS_PROPITEM_TXT_012341	拉肯步兵所戴的头盖骨面具
IDS_PROPITEM_TXT_012342	狼人指甲
IDS_PROPITEM_TXT_012343	拉肯警戒兵的锐利脚指甲
IDS_PROPITEM_TXT_012344	血毒解毒剂
IDS_PROPITEM_TXT_012345	拉肯弓手所携带的解毒剂
IDS_PROPITEM_TXT_012346	咒术头骨
IDS_PROPITEM_TXT_012347	拉肯咒术师使用咒术时的头盖骨
IDS_PROPITEM_TXT_012348	恶魔之角
IDS_PROPITEM_TXT_012349	拉肯战斗兵之角
IDS_PROPITEM_TXT_012350	族长的心脏
IDS_PROPITEM_TXT_012351	拉肯巴勒卡的心脏
IDS_PROPITEM_TXT_012352	石像碎片
IDS_PROPITEM_TXT_012353	受到诅咒的石像碎片
IDS_PROPITEM_TXT_012354	杜拉之珠
IDS_PROPITEM_TXT_012355	镶嵌在杜拉腰上的紫色珠子
IDS_PROPITEM_TXT_012356	哭泣杜拉之珠
IDS_PROPITEM_TXT_012357	镶嵌在哭泣杜拉腰上的蓝色珠子
IDS_PROPITEM_TXT_012358	巫斯尼水晶
IDS_PROPITEM_TXT_012359	装是在巫斯尼蝴蝶结尾巴的水晶
IDS_PROPITEM_TXT_012360	巴柯尼斯的头发
IDS_PROPITEM_TXT_012361	巴柯尼斯的美丽白发
IDS_PROPITEM_TXT_012362	盔甲碎片
IDS_PROPITEM_TXT_012363	贝西摩斯守护者的盔甲碎片
IDS_PROPITEM_TXT_012364	贝西摩斯之鳞
IDS_PROPITEM_TXT_012365	贝西摩斯的坚硬鳞片
IDS_PROPITEM_TXT_012366	冤魂之剑
IDS_PROPITEM_TXT_012367	用恶魔之角所做成的剑
IDS_PROPITEM_TXT_012368	睡眠粉末
IDS_PROPITEM_TXT_012369	可以让贝西摩斯沉睡的妖精粉末
IDS_PROPITEM_TXT_012370	师傅披风
IDS_PROPITEM_TXT_012371	莱恩为了弟子所制作的披风。
IDS_PROPITEM_TXT_012372	念珠项链
IDS_PROPITEM_TXT_012373	朴岚卡的父母所留下来的遗物。
IDS_PROPITEM_TXT_012374	皮球
IDS_PROPITEM_TXT_012375	朴岚卡小时候和村庄里的孩子们一起玩乐的球。
IDS_PROPITEM_TXT_012376	回忆草笛
IDS_PROPITEM_TXT_012377	梅伊亚伦的父亲小时候吹奏的笛子
IDS_PROPITEM_TXT_012378	情书
IDS_PROPITEM_TXT_012379	藏有帕透心意的情书
IDS_PROPITEM_TXT_012380	不治病治疗剂
IDS_PROPITEM_TXT_012381	治疗村庄里不治病的药剂
IDS_PROPITEM_TXT_012382	彩虹花
IDS_PROPITEM_TXT_012383	制作不治病治疗剂的材料
IDS_PROPITEM_TXT_012384	魔力之石
IDS_PROPITEM_TXT_012385	装有魔法力量的石头
IDS_PROPITEM_TXT_012386	万能眼镜
IDS_PROPITEM_TXT_012387	可以看到所有东西的眼镜
IDS_PROPITEM_TXT_012388	村长的信
IDS_PROPITEM_TXT_012389	村长魂斗郎写的信
IDS_PROPITEM_TXT_012390	解读信件
IDS_PROPITEM_TXT_012391	被解读的村长的信
IDS_PROPITEM_TXT_012392	汗莫尼最后的日记
IDS_PROPITEM_TXT_012393	汗莫尼最后留下的日记
IDS_PROPITEM_TXT_012394	复原的日记
IDS_PROPITEM_TXT_012395	透过咒术复原的汗莫尼的日记
IDS_PROPITEM_TXT_012396	发光黄金
IDS_PROPITEM_TXT_012397	布拉里斯产的黄金
IDS_PROPITEM_TXT_012398	塔林酒
IDS_PROPITEM_TXT_012399	在玛德利贾最毒酒的
IDS_PROPITEM_TXT_012400	西特
IDS_PROPITEM_TXT_012401	制作欧波西特的材料
IDS_PROPITEM_TXT_012402	1级西特结晶体
IDS_PROPITEM_TXT_012403	西特的材料 (巴路那等级精炼材料) 
IDS_PROPITEM_TXT_012404	最高级西特融合剂
IDS_PROPITEM_TXT_012405	可将1级西特结晶体升级为西特的材料
IDS_PROPITEM_TXT_012406	欧波
IDS_PROPITEM_TXT_012407	至做欧波西特的材料
IDS_PROPITEM_TXT_012408	欧波结晶体
IDS_PROPITEM_TXT_012409	制作欧波的材料
IDS_PROPITEM_TXT_012410	欧波融合剂
IDS_PROPITEM_TXT_012411	将欧波结晶体制作为欧波的材料
IDS_PROPITEM_TXT_012412	巴伦之粉
IDS_PROPITEM_TXT_012413	制作欧波西特的材料
IDS_PROPITEM_TXT_012414	萃取工具
IDS_PROPITEM_TXT_012415	
IDS_PROPITEM_TXT_012416	星星碎片
IDS_PROPITEM_TXT_012417	从天上掉下来的星星碎片。听说是牛郎和织女见面时，从天上的江上掉下来的。
IDS_PROPITEM_TXT_012418	玻璃瓶
IDS_PROPITEM_TXT_012419	漂亮的瓶子,会发出淡淡的光。
IDS_PROPITEM_TXT_012420	纳凉箱
IDS_PROPITEM_TXT_012421	不知道打开会获得什么，打开后好好享受吧~
IDS_PROPITEM_TXT_012422	墨光浴衣帽(男)
IDS_PROPITEM_TXT_012423	
IDS_PROPITEM_TXT_012424	墨光浴衣服饰(男)
IDS_PROPITEM_TXT_012425	
IDS_PROPITEM_TXT_012426	墨光浴衣手套(男)
IDS_PROPITEM_TXT_012427	
IDS_PROPITEM_TXT_012428	墨光浴衣鞋(男)
IDS_PROPITEM_TXT_012429	
IDS_PROPITEM_TXT_012430	墨光浴衣套装(男)
IDS_PROPITEM_TXT_012431	
IDS_PROPITEM_TXT_012432	菊花蝶浴衣帽(女)
IDS_PROPITEM_TXT_012433	
IDS_PROPITEM_TXT_012434	菊花蝶浴衣服饰(女)
IDS_PROPITEM_TXT_012435	
IDS_PROPITEM_TXT_012436	菊花蝶浴衣手套(女)
IDS_PROPITEM_TXT_012437	
IDS_PROPITEM_TXT_012438	菊花蝶浴衣鞋(女)
IDS_PROPITEM_TXT_012439	
IDS_PROPITEM_TXT_012440	菊花蝶浴衣套装(女)
IDS_PROPITEM_TXT_012441	
IDS_PROPITEM_TXT_012442	热火
IDS_PROPITEM_TXT_012443	
IDS_PROPITEM_TXT_012444	流星
IDS_PROPITEM_TXT_012445	
IDS_PROPITEM_TXT_012446	爱之糖
IDS_PROPITEM_TXT_012447	
IDS_PROPITEM_TXT_012448	爱之花篮
IDS_PROPITEM_TXT_012449	
IDS_PROPITEM_TXT_012450	春之箱
IDS_PROPITEM_TXT_012451	
IDS_PROPITEM_TXT_012452	勇者归还箱
IDS_PROPITEM_TXT_012453	
IDS_PROPITEM_TXT_012454	乐透礼物箱
IDS_PROPITEM_TXT_012455	
IDS_PROPITEM_TXT_012456	happy call箱子M
IDS_PROPITEM_TXT_012457	很高兴回来了
IDS_PROPITEM_TXT_012458	happy call箱子H
IDS_PROPITEM_TXT_012459	很高兴回来了
IDS_PROPITEM_TXT_012460	2级西特结晶体
IDS_PROPITEM_TXT_012461	可升级为1级西特结晶体的材料 (巴路那等级精炼材料)
IDS_PROPITEM_TXT_012462	3级西特结晶体
IDS_PROPITEM_TXT_012463	可升级为2级西特结晶体的材料 (巴路那等级精炼材料)
IDS_PROPITEM_TXT_012464	4级西特结晶体
IDS_PROPITEM_TXT_012465	可升级为3级西特结晶体的材料 (巴路那等级精炼材料)
IDS_PROPITEM_TXT_012466	5级西特结晶体
IDS_PROPITEM_TXT_012467	可升级为4级西特结晶体的材料 (巴路那等级精炼材料)
IDS_PROPITEM_TXT_012468	龙之翼宝箱
IDS_PROPITEM_TXT_012469	
IDS_PROPITEM_TXT_012470	古典墨光浴衣套装(男)
IDS_PROPITEM_TXT_012471	
IDS_PROPITEM_TXT_012472	古典菊花蝶浴衣套装(女)
IDS_PROPITEM_TXT_012473	
IDS_PROPITEM_TXT_012474	拉乐泰西亚入场券(7天) 
IDS_PROPITEM_TXT_012475	7天内可以进入拉乐泰西亚地区的入场券。在拉乐泰西亚地区栖息有116 ~ 126的一般怪物和127的BOSS级怪物。
IDS_PROPITEM_TXT_012476	拉乐泰西亚入场券(15天) 
IDS_PROPITEM_TXT_012477	15天内可以进入拉乐泰西亚地区的入场券。在拉乐泰西亚地区栖息有116 ~ 126的一般怪物和127的BOSS级怪物。
IDS_PROPITEM_TXT_012478	欧波西特
IDS_PROPITEM_TXT_012479	可精炼巴路那等级装备的强化石
IDS_PROPITEM_TXT_012480	木马礼盒
IDS_PROPITEM_TXT_012481	
IDS_PROPITEM_TXT_012482	黄金武器交换礼券
IDS_PROPITEM_TXT_012483	可以向在布拉里斯的 Romina交换黄金武器。
IDS_PROPITEM_TXT_012484	XBOX360 交换礼券
IDS_PROPITEM_TXT_012485	
IDS_PROPITEM_TXT_012486	漂亮黄色气球
IDS_PROPITEM_TXT_012487	可增加HP 150的漂亮气球
IDS_PROPITEM_TXT_012488	漂亮粉红气球
IDS_PROPITEM_TXT_012489	可增加攻击力 50的漂亮气球
IDS_PROPITEM_TXT_012490	免费获得的礼物箱子
IDS_PROPITEM_TXT_012491	 
IDS_PROPITEM_TXT_012492	巨大礼物箱子
IDS_PROPITEM_TXT_012493	 
IDS_PROPITEM_TXT_012494	活动用传说中的黄金剑
IDS_PROPITEM_TXT_012495	  
IDS_PROPITEM_TXT_012496	活动用传说中的黄金大剑
IDS_PROPITEM_TXT_012497	  
IDS_PROPITEM_TXT_012498	活动用传说中的黄金斧头
IDS_PROPITEM_TXT_012499	  
IDS_PROPITEM_TXT_012500	活动用传说中的黄金双手斧
IDS_PROPITEM_TXT_012501	  
IDS_PROPITEM_TXT_012502	活动用传说中的黄金拳套
IDS_PROPITEM_TXT_012503	  
IDS_PROPITEM_TXT_012504	活动用传说中的黄金法棒
IDS_PROPITEM_TXT_012505	  
IDS_PROPITEM_TXT_012506	活动用说中的黄金法杖
IDS_PROPITEM_TXT_012507	  
IDS_PROPITEM_TXT_012508	活动用传说中的黄金令牌
IDS_PROPITEM_TXT_012509	  
IDS_PROPITEM_TXT_012510	活动用传说中的黄金弓箭
IDS_PROPITEM_TXT_012511	  
IDS_PROPITEM_TXT_012512	活动用传说中的黄金溜刃
IDS_PROPITEM_TXT_012513	  
IDS_PROPITEM_TXT_012514	增益宠箱[勇猛的卡顿]
IDS_PROPITEM_TXT_012515	 
IDS_PROPITEM_TXT_012516	精炼妖精皮优
IDS_PROPITEM_TXT_012517	
IDS_PROPITEM_TXT_012518	精炼妖精屋迪
IDS_PROPITEM_TXT_012519	
IDS_PROPITEM_TXT_012520	软绵绵羊
IDS_PROPITEM_TXT_012521	招唤或是解除软绵绵羊，招唤时会自动获得周边的道具。
IDS_PROPITEM_TXT_012522	练习用精炼妖精屋迪
IDS_PROPITEM_TXT_012523	
IDS_PROPITEM_TXT_012524	练习用西特
IDS_PROPITEM_TXT_012525	
IDS_PROPITEM_TXT_012526	练习用欧波
IDS_PROPITEM_TXT_012527	
IDS_PROPITEM_TXT_012528	练习用巴伦之粉
IDS_PROPITEM_TXT_012529	
IDS_PROPITEM_TXT_012530	练习用欧波西特
IDS_PROPITEM_TXT_012531	
IDS_PROPITEM_TXT_012532	练习用贝西摩斯之剑
IDS_PROPITEM_TXT_012533	
IDS_PROPITEM_TXT_012534	龙翅膀随机宝箱
IDS_PROPITEM_TXT_012535	
IDS_PROPITEM_TXT_012536	高级西特融合剂
IDS_PROPITEM_TXT_012537	可将2级西特结晶体升级为1级西特结晶体的材料
IDS_PROPITEM_TXT_012538	中级西特融合剂
IDS_PROPITEM_TXT_012539	可将3级西特结晶体升级为2级西特结晶体的材料
IDS_PROPITEM_TXT_012540	低级西特融合剂
IDS_PROPITEM_TXT_012541	可将4级西特结晶体升级为3级西特结晶体的材料
IDS_PROPITEM_TXT_012542	基础西特融合剂
IDS_PROPITEM_TXT_012543	可将5级西特结晶体升级为4级西特结晶体的材料
IDS_PROPITEM_TXT_012544	拉肯巴勒卡武器 1
IDS_PROPITEM_TXT_012545	
IDS_PROPITEM_TXT_012546	拉肯巴勒卡武器 2
IDS_PROPITEM_TXT_012547	
IDS_PROPITEM_TXT_012548	拉肯巴勒卡武器 3
IDS_PROPITEM_TXT_012549	
IDS_PROPITEM_TXT_012550	愤怒的贝西摩斯武器 1
IDS_PROPITEM_TXT_012551	
IDS_PROPITEM_TXT_012552	愤怒的贝西摩斯武器 2
IDS_PROPITEM_TXT_012553	
IDS_PROPITEM_TXT_012554	愤怒的贝西摩斯武器 3
IDS_PROPITEM_TXT_012555	
IDS_PROPITEM_TXT_012556	英雄象征
IDS_PROPITEM_TXT_012557	只有英雄才可以拥有的象征
IDS_PROPITEM_TXT_012558	红阳礼物箱
IDS_PROPITEM_TXT_012559	 
IDS_PROPITEM_TXT_012560	美莱礼物箱
IDS_PROPITEM_TXT_012561	 
IDS_PROPITEM_TXT_012562	雅因特礼物箱
IDS_PROPITEM_TXT_012563	
IDS_PROPITEM_TXT_012564	苗郎礼物箱
IDS_PROPITEM_TXT_012565	
IDS_PROPITEM_TXT_012566	剑雪的礼物
IDS_PROPITEM_TXT_012567	
IDS_PROPITEM_TXT_012568	朱蒙的礼物
IDS_PROPITEM_TXT_012569	
IDS_PROPITEM_TXT_012570	贤者的礼物
IDS_PROPITEM_TXT_012571	
IDS_PROPITEM_TXT_012572	海利的礼物
IDS_PROPITEM_TXT_012573	
IDS_PROPITEM_TXT_012574	剑雪给的守护之剑
IDS_PROPITEM_TXT_012575	
IDS_PROPITEM_TXT_012576	剑雪给的守护之大剑
IDS_PROPITEM_TXT_012577	
IDS_PROPITEM_TXT_012578	朱蒙给的守护之弓箭
IDS_PROPITEM_TXT_012579	
IDS_PROPITEM_TXT_012580	朱蒙给的守护之溜刃
IDS_PROPITEM_TXT_012581	
IDS_PROPITEM_TXT_012582	 贤者给的守护之法棒
IDS_PROPITEM_TXT_012583	
IDS_PROPITEM_TXT_012584	 贤者给的守护之拳套
IDS_PROPITEM_TXT_012585	
IDS_PROPITEM_TXT_012586	 海利给的守护之令牌
IDS_PROPITEM_TXT_012587	
IDS_PROPITEM_TXT_012588	 海利给的守护之法杖
IDS_PROPITEM_TXT_012589	
IDS_PROPITEM_TXT_012590	苗郎给的特别 ES暴增卷轴
IDS_PROPITEM_TXT_012591	获得经验值增加 50%
IDS_PROPITEM_TXT_012592	剑雪的防具箱子(男)
IDS_PROPITEM_TXT_012593	
IDS_PROPITEM_TXT_012594	 海利的防具箱子(男)
IDS_PROPITEM_TXT_012595	
IDS_PROPITEM_TXT_012596	 贤者的防具箱子(男)
IDS_PROPITEM_TXT_012597	
IDS_PROPITEM_TXT_012598	朱蒙的防具箱子(男)
IDS_PROPITEM_TXT_012599	
IDS_PROPITEM_TXT_012600	剑雪的防具箱子(女)
IDS_PROPITEM_TXT_012601	
IDS_PROPITEM_TXT_012602	 海利的防具箱子(女)
IDS_PROPITEM_TXT_012603	
IDS_PROPITEM_TXT_012604	 贤者的防具箱子(女)
IDS_PROPITEM_TXT_012605	
IDS_PROPITEM_TXT_012606	朱蒙的防具箱子(女)
IDS_PROPITEM_TXT_012607	
IDS_PROPITEM_TXT_012608	巴路那的加护
IDS_PROPITEM_TXT_012609	巴路那道具的强化，属性精炼时可以防指道具消失。
IDS_PROPITEM_TXT_012610	苗郎给的孵化促进剂
IDS_PROPITEM_TXT_012611	可以从蛋马上成长为 D级的召唤兽。
IDS_PROPITEM_TXT_012612	贝西摩斯宝箱
IDS_PROPITEM_TXT_012613	
IDS_PROPITEM_TXT_012614	贝西摩斯宝箱
IDS_PROPITEM_TXT_012615	
IDS_PROPITEM_TXT_012616	贝西摩斯宝箱
IDS_PROPITEM_TXT_012617	
IDS_PROPITEM_TXT_012618	练习用4级西特结晶体
IDS_PROPITEM_TXT_012619	
IDS_PROPITEM_TXT_012620	练习用5级西特结晶体
IDS_PROPITEM_TXT_012621	
IDS_PROPITEM_TXT_012622	练习用基础西特融合剂
IDS_PROPITEM_TXT_012623	
IDS_PROPITEM_TXT_012624	Happy Birthday Flyff France Box
IDS_PROPITEM_TXT_012625	
IDS_PROPITEM_TXT_012626	幸运宝箱
IDS_PROPITEM_TXT_012627	
IDS_PROPITEM_TXT_012628	OMG 披风(3天)
IDS_PROPITEM_TXT_012629	台湾飞飞周年纪念
IDS_PROPITEM_TXT_012630	 OMG 披风(7天)
IDS_PROPITEM_TXT_012631	台湾飞飞周年纪念
IDS_PROPITEM_TXT_012632	 OMG 披风
IDS_PROPITEM_TXT_012633	台湾飞飞周年纪念
IDS_PROPITEM_TXT_012634	变色龙披风(3天)
IDS_PROPITEM_TXT_012635	台湾飞飞周年纪念
IDS_PROPITEM_TXT_012636	变色龙披风(7天)
IDS_PROPITEM_TXT_012637	台湾飞飞周年纪念
